Issuer,Title,Content
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидирани финансиски извештаи 01.01.-30.03.2024
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Ревидиран консолидиран финансиски извештај
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Ревидирани финансиски извештаи
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидиран биланс на успех 01.01-31.03.2024
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидиран консолидиран финансиски извештај 01.01-31.12.2023
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидиран финансиски извештаи 01.01.-31.12
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидиран биланс за успех 01.01-30.09.2023
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидиран финансиски извештаи 01.01-30.06.2023
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидиран биланс на успех 01.01.-31.03.2023
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Други ценовно чувствителни информации
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидиран биланс на успех 01.01.-30.09.2024
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Други чувствителни информации
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Неревидирани финансиски извештаи 01.01.-30.03.2024
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Други одлуки од собрание
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Одлука за распределба на добивка
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Измени во органи на управување
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Голема зделка
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Предлог одлуки за Собрание на акционери
trgotekstil-maloprodazba-ad-skopje/,Трготекстил Малопродажба АД Скопје,Јавен повик за собрание
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,Неревидиран билан на успех за периодот 01.01-30.09.2024
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Неревидирани финансиски извештаи за периодот 01.01-30.06.2024
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Ревидирани финансиски извештаи и Годишен извештај за работење за 2023 година.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Неревидиран биланс на успех за периодот 01.01-31.03.2024.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Неревидирани финансиски извештаи за периодот 01.01.-31.12.2023 година.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Неревидиран биланс на успех за периодот 01.01.-30.09.2023 година.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Неревидирани финансиски извештаи за периодот 01.01-30.06.2023.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Ревидирани финансиски извештаи и Годишен извештај за работењето за 2022 година.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Неревидиран биланс на успех за периодот 01.01.-31.03.2023.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,  Неревидирани финансиски извештаи за периодот 01.01.-31.12.2022 година.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,"Одборот на директори на Триглав Осигурување АД, Скопје, на 220-та седница одржана на ден 21.11.2024 година, донесе Одлука за одобрување на склучување на Договор за давање на деловни услуги за недвижнини со Триглав, Управување со недвижности ДООЕЛ Скопје, врз основа на која нa ден 06.12.2024 година е склучен договор помеѓу Триглав Осигурување АД, Скопје и Триглав, Управување со недвижности ДООЕЛ Скопје. Договорот е склучен со времетраење заклучно до 31.07.2025 година, а целта на склучување на договорот е обезбедување на деловни услуги од областа на управување со недвижности, за потребите на Триглав Осигурување АД, Скопје. За вршење на предметните услуги ќе се исплати вкупен надоместок во нето износ од 17.807,94 Евра, а неговата реализација и соодветните месечни исплати од страна на Триглав Осигурување АД, Скопје кон Триглав, Управување со недвижности ДООЕЛ Скопје ќе се вршат до 31.07.2025 година.  Капиталната поврзаност помеѓу Триглав Осигурување АД, Скопје и Триглав, Управување со недвижности ДООЕЛ Скопје, произлегува од тоа што двете друштва се членки на Групацијата Триглав."
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,"На 64-та седница на Собранието на акционери на Триглав Осигурување АД, Скопје, одржана на 29.10.2024 година, донесени се следните одлуки:"
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,Неревидиран билан на успех за периодот 01.01-30.09.2024
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,Коментар на неревидиран биланс на успех за периодот 01.01.-30.09.2024 година.
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,"Согласно член 460-г од Законот за трговските друштва Триглав Осигурување АД, Скопје известува за склучена зделка со заинтересирана страна:Одборот на директори на Триглав Осигурување АД, Скопје, на 218 седница одржана на ден 24.09.2024 година, донесе Одлука за одобрување на склучување на договор за реосигурување на побарувања за 2024 година со Заваровалница Триглав д.д. Љубљана, Словенија. Врз основа на донесената Одлука, нa ден 03.10.2024  година е склучен Квотен Договор за реосигурyвање на побарувања за 2024 година помеѓу Триглав Осигурување АД, Скопје и Заваровалница Триглав д.д. Љубљана, Словенија.Вредноста на договорот зависи од вкупната премија што ќе биде направена за осигурување на побарувања. За лимити до 1.000.000 евра, во реосигурување ќе биде предадена 95% од премијата, додека за лимити до 3.000.000 евра во реосигурување ќе биде предадена 98,5% од премијата.Капиталната поврзаност помеѓу Триглав Осигурување АД, Скопје и Заваровалница Триглав д.д. Љубљана, Словенија произлегува од тоа што двете друштва се членки на  Групацијата Триглав. "
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,"Согласно објавата за Јавен повик за 64-то Собрание на акционери на Триглав Осигурување АД, Скопје, закажано за 29.10.2024 година со почеток во 09,00 часот, во просториите на Триглав Осигурување АД, Скопје, на бул. „8-ми Септември“ бр.16, Скопје, ја објавуваме содржината на материјалите по точките од дневниот ред. "
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,"Врз основа на член 41 од Статутот на Триглав Осигурување АД, Скопје и донесената Одлука на 218-та седница на Одборот на директори на Триглав Осигурување АД, Скопје, одржана на ден 24.09.2024 година, за свикување на 64-та седница на Собранието на акционери, објавуваме Повик до акционерите за учество на Собрание на акционери на Друштвото. "
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје,"Согласно член 460-г од Законот за трговските друштва Триглав Осигурување АД, Скопје известува за склучена зделка со заинтересирана страна:Одборот на директори на Триглав Осигурување АД, Скопје, на 215-та седница одржана на ден 23.05.2024 година, донесе Одлука за одобрување на склучување на Договор за реосигурување на посеви и плодови за 2024 година со Триглав Ре Љубљана  бр.0202-1726 од 23.05.2024, врз основа на која  на ден 29.08.2024 година е склучен Договор за реосигурување на посеви и плодови за сезоната 2024 година помеѓу Триглав Осигурување АД, Скопје и Триглав Ре, Љубљана Словенија.Вредноста на договорот изнесува 62.400 Евра, а неговата реализација ќе зависи од настанувањето на штетен настан за предметот на реосигурување. Капиталната поврзаност помеѓу Триглав Осигурување АД, Скопје и Триглав Ре, Љубљана Словенија произлегува од тоа што двете друштва се членки на Групацијата Триглав. "
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Неревидирани финансиски извештаи за периодот 01.01-30.06.2024
triglav-osiguruvane-ad-skopje/,Триглав Осигурување АД Скопје, Коментар на неревидирани финансиски извештаи за периодот 01.01.-30.06.2024 година.
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидиран биланс на успех 01.01.-31.03.2021
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидирани финансиски извештаи 01.01. - 31.12.2020
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидиран биланс на успех за периодот 01.01.-30.09.2020 
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидирани финансиски извештаи 01.01.-30.06.2020 година
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидиран биланс на успех 01.01. - 31.03.2020
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидирани финансиски извештаи 01.01.-31.12.2019
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидиран биланс на успех 01.01.-30.09.2019
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидирани финансиски извештаи 01.01.-30.06.2019
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидиран биланс на успех 01.01. - 31.03.2019
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидирани финансиски извештаи за периодот 01.01. - 31.12.2018
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидиран биланс на успех 01.01.-31.03.2021
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Календар на настани во 2021 година
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Во прилог објавуваме Решение од судот во Охрид со кое се одбива предлогот за отварање на стечајна постапка над Трудбеник АД Охрид
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидирани финансиски извештаи 01.01. - 31.12.2020
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Образложение кон неревидиран биланс на успех за период 01.01.-30.09.2020 година.
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидиран биланс на успех за периодот 01.01.-30.09.2020 
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Образложение кон финансиски извештаи 01.01.-30.06.2020 година
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидирани финансиски извештаи 01.01.-30.06.2020 година
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Известување
trudbenik-ad-ohrid/,Трудбеник АД Охрид - долгорочно суспендирано од котација,Неревидиран биланс на успех 01.01. - 31.03.2020
ugotur-ad-skopje/,Уготур АД Скопје,Неревидиран биланс на успех за период 01.01.-30.09.2024г.
ugotur-ad-skopje/,Уготур АД Скопје,Финаниски извештаи 01.01.-30.06.2024г.
ugotur-ad-skopje/,Уготур АД Скопје,Неревидиран биланс на успех 
ugotur-ad-skopje/,Уготур АД Скопје,Финансиски извештаи по одржано редовно годишно собрание
ugotur-ad-skopje/,Уготур АД Скопје,Ревидирани финансиски извештаи
ugotur-ad-skopje/,Уготур АД Скопје,Неревидирани финансиски извештаи 01.01.-31.12.2023
ugotur-ad-skopje/,Уготур АД Скопје,Неревидирани финансиски известаи за период 01.01.-30.09.2023г.
ugotur-ad-skopje/,Уготур АД Скопје,Неревидирани финансиски извештаи за период 01.01.-30.06.2023
ugotur-ad-skopje/,Уготур АД Скопје,Извештаи 2022г.
ugotur-ad-skopje/,Уготур АД Скопје,Неревидиран биланс на успех 01.01.-31.03.2023
ugotur-ad-skopje/,Уготур АД Скопје,Образложение кон Билансот на успех
ugotur-ad-skopje/,Уготур АД Скопје,Неревидиран биланс на успех за период 01.01.-30.09.2024г.
ugotur-ad-skopje/,Уготур АД Скопје,Финаниски извештаи 01.01.-30.06.2024г.
ugotur-ad-skopje/,Уготур АД Скопје,Образложение кон билансот на успех
ugotur-ad-skopje/,Уготур АД Скопје,На конститутивната седница на Одборот на директори на Уготур АД Скопје за Претседател е избран Горан Штерјов. 
ugotur-ad-skopje/,Уготур АД Скопје,Образложение кон билансот на успех 
ugotur-ad-skopje/,Уготур АД Скопје,Неревидиран биланс на успех 
ugotur-ad-skopje/,Уготур АД Скопје,Финансиски извештаи по одржано редовно годишно собрание
ugotur-ad-skopje/,Уготур АД Скопје,Одлуки од одржано редовно годишно собрание на акционери
ugotur-ad-skopje/,Уготур АД Скопје,Предлог за избор на член на Орган на управување-Одбор на директори на Уготур АД
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидиран биланс на успех за период 01.01- 30.09.2024 година 
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидирани финансиски извештаи 01.01-30.06.2024 година
unibanka-ad-skopje/,УНИ Банка АД Скопје,Ревидирани финансиски извештаи за 2023 година
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидирани финансиски извештаи 01.01-31.03.2024г
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидирани финансиски извештаи за период 01.01.-31.12.2023 година
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидиран Биланс на успех 01.01.-30.09.2023г.
unibanka-ad-skopje/,УНИ Банка АД Скопје,
unibanka-ad-skopje/,УНИ Банка АД Скопје,Ревидирани финансиски извештаи за 2022 година
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидирани финансиски извештаи 01.01-31.03.2023 година
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидирани финансиски извештаи за период 01.01-31.12.2022г.
unibanka-ad-skopje/,УНИ Банка АД Скопје,Образложение за финансиските резултати на УНИБанка 01.01-30.09.2024 година
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидиран биланс на успех за период 01.01- 30.09.2024 година 
unibanka-ad-skopje/,УНИ Банка АД Скопје,Соопштение  за исплатeна камата на сопственици од трета емисија на перпетуални обврзници
unibanka-ad-skopje/,УНИ Банка АД Скопје,Соопштение за исплата на полугодишна камата на имателите на перпетуални обврзници од третата емисија.
unibanka-ad-skopje/,УНИ Банка АД Скопје,Соопштение за исплата на камата на сопствениците на перпетуални обврзници
unibanka-ad-skopje/,УНИ Банка АД Скопје,Соопштение за исплата на полугодишна камата перпетуални обврзници од втората емисија
unibanka-ad-skopje/,УНИ Банка АД Скопје,Образложение за остварените финансиски резултати  на Универзална Инвестициона Банка АД Скопје за период Јануари –Јуни 2024г. 
unibanka-ad-skopje/,УНИ Банка АД Скопје,Неревидирани финансиски извештаи 01.01-30.06.2024 година
unibanka-ad-skopje/,УНИ Банка АД Скопје,Соопштение за акционерите со право на дивиденда за 2023 година
unibanka-ad-skopje/,УНИ Банка АД Скопје,Ревидирани финансиски извештаи за 2023 година
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Корекција. Напоменуваме дека во предходната објава како предходен период се земени податоци со 31.12.2023
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Неревидиран биланс на успех за квартак 3 2024 година
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Неревидирани финансиски извештаи 01.01-30.06.2024
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Ревизорски извештај
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Неревидиран биланс на успех 01.01-31.03.2024
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Неревидирани финансиски извештаи 01.01-31.12
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,неревидиран биланс на успех за период 01.01-30.09 2023 
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Ревизорски Извештај
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,неревидиран финансиски извештаи Фабрика Карпош 01.01 - 30.06.2023
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,неревидиран биланс на успех 01.01-31.03.2023 
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Корекција. Напоменуваме дека во предходната објава како предходен период се земени податоци со 31.12.2023
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Неревидиран биланс на успех за квартак 3 2024 година
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Неревидирани финансиски извештаи 01.01-30.06.2024
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Прилог образложение кон финансиските извештаи
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Ревизорски извештај
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Одлука за стекнување сопствени акции со откуп
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Одлука за овластен ревизор за 2024
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Одлука за усвојување на годишна сметка
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Одлука за одобрување на членовите на УО
fabrika-karpos-ad-skopje/,Фабрика Карпош АД Скопје,Одлука за распределба на добивка
fakom-ad-skopje/,ФАКОМ АД Скопје,Консолидиран биланс на успех 01.01-30.09
fakom-ad-skopje/,ФАКОМ АД Скопје,
fakom-ad-skopje/,ФАКОМ АД Скопје,Консолидирани извештаи 01.01-30.06.24 - Прва година на консолидирани извештаи 
fakom-ad-skopje/,ФАКОМ АД Скопје,"Неревидирани финансиски извештаи 01.01-30.06.24 АД ""Факом"" Скопје "
fakom-ad-skopje/,ФАКОМ АД Скопје,"Ревидирани финансиски извештаи на "" ФАКОМ "" АД Скопје за 2023 година"
fakom-ad-skopje/,ФАКОМ АД Скопје,Консолидиран биланс на успех 
fakom-ad-skopje/,ФАКОМ АД Скопје,Неревидиран Биланс на успех за ФАКОМ АД СКОПЈЕ за период од 01.01.2024-31.03.2024
fakom-ad-skopje/,ФАКОМ АД Скопје,Неревидирани финансиски извештаи на Факом АД Скопје за 2023 година
fakom-ad-skopje/,ФАКОМ АД Скопје,Неревидиран биланс на успех на Факом АД Скопје за период од 01.01-30.09.2023 год.
fakom-ad-skopje/,ФАКОМ АД Скопје,Неревидирани финансиски извештаи на Факом АД Скопје за период од 01.01.-30.06.2023 год.
fakom-ad-skopje/,ФАКОМ АД Скопје,Консолидиран биланс на успех 01.01-30.09
fakom-ad-skopje/,ФАКОМ АД Скопје,
fakom-ad-skopje/,ФАКОМ АД Скопје,Известување за промена на членови на Управен одбор АД ФАКОМ Скопје
fakom-ad-skopje/,ФАКОМ АД Скопје,Образложение на консолидираните финансиски извештаи 01.01-30.06.2024 година АД Факом Скопје
fakom-ad-skopje/,ФАКОМ АД Скопје,Консолидирани извештаи 01.01-30.06.24 - Прва година на консолидирани извештаи 
fakom-ad-skopje/,ФАКОМ АД Скопје,"Образложение за неконсилидираните финансиски извештаи 01.01-30.06.24 за АД "" Факом "" Скопје"
fakom-ad-skopje/,ФАКОМ АД Скопје,"Неревидирани финансиски извештаи 01.01-30.06.24 АД ""Факом"" Скопје "
fakom-ad-skopje/,ФАКОМ АД Скопје,Годишен извештај на Внатрешна Ревизја 2023 година 
fakom-ad-skopje/,ФАКОМ АД Скопје,"Ревидирани финансиски извештаи на "" ФАКОМ "" АД Скопје за 2023 година"
fakom-ad-skopje/,ФАКОМ АД Скопје,"Годишен извештај од работењето на "" ФАКОМ "" АД Скопје за 2023 година"
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидиран биланс на успех 01.01.-30.09.2024
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидирани финансиски извештаи 01.01.-30.06.2024
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Ревидирани Финансиски извештаи
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидиран биланс на успех 01.01.-31.03.2024
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидирани финансиски извештаи 01.01.-31.12.2023. Корекција во биланс на состојба во групите побарувања од купувачи и останати побарувања.Корекција во извештај за паричен тек во Позициите: Зголемување/намалување на купувачите со Золемување/намалување на останати побарувања.За истиот износ е направена корекција помеѓу групи. 
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидирани финансиски извештаи 01.01.-31.12.2023
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово," Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидирани финансиски извештаи 01.01.-30.09.2023"
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидирани финансиски извештаи 01.01.-30.06.2023
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидиран биланс на успех 01.01.-31.03.2023
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Ревидирани финансиски извештаи 
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Одлуки од собрание на акционери одржано на ден 10.12.2024
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Известување за зделка со заинтересирана страна
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Извештај за одобрување на зделка со заинтересирана страна
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,1.Предлог одлуки за Собрание на акционери.
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Јавен повик за свикување на Вонредно собрание на акционери
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,"Обраложение кон резултатите:1. Во однос на промените во сметководствените политики и методи на вреднување на ставките во финансиските извештаи нема. 2. Во споредба со претходниот период на остварени вкупни приходи иситите се намалени како резултат на намалена реализација. Сите приходи се од основна дејност - продажба на цевки и профили на домашен и пред се  странски пазар.3 Во споредба со претходниот период вкупните трошоци се исто така намалени поради намалената деловна активност.4. Исплатени дивиденди нема.5. Продажба на материјални средства нема, а исто така нема и значителен отпис.6. Во поглед на кредитните задолжувања, нови задолжувања нема, само отплата на постоечките заеми."
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидиран биланс на успех 01.01.-30.09.2024
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,"Обраложение кон резултатите:1. Во однос на промените во сметководствените политики и методи на вреднување на ставките во финансиските извештаи нема. 2. Во споредба со претходниот период на остварени вкупни приходи иситите се намалени како резултат на намалена реализација. Сите приходи се од основна дејност - продажба на цевки и профили на домашен и пред се  странски пазар.3 Во споредба со претходниот период вкупните трошоци се исто така намалени поради намалената деловна активност.4. Исплатени дивиденди нема.5. Продажба на материјални средства нема, а исто така нема и значителен отпис.6. Во поглед на кредитните задолжувања, нови задолжувања нема, само отплата на постоечките заеми."
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Неревидирани финансиски извештаи 01.01.-30.06.2024
fzc-11-ti-oktomvri-ad-kumanovo/,ФЗЦ 11-ти ОКТОМВРИ АД Куманово,Одлуки од собрание на акционери одржано на 30.05.2024
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,Во прилог Ви испраќам неревидирани неконсолидирани извештаи од Фруктал Мак Ад за период 01.01-30.06.2024.
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,Неревидирани Биланси на успех 01.01.2023-31.03.2023
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,Materijali za Sobranie na akcioneri - zdelka so zainteresirana strana
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,Во прилог Ви испраќам неревидирани неконсолидирани извештаи од Фруктал Мак Ад за период 01.01-30.06.2024.
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,Во прилог Ви доставувам Образлозение кон финансиски резултат за период 01.01-30.06.2024
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fruktal-mak-ad-skopje/,Фруктал Мак АД Скопје,
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Нереведиран биланс на успех 01.01.-30.09.24
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Неревидирани финансиски извештаи 01.01.-30.06.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,РЕВИДИРАНИ ФИНАНСИСКИ ИЗВЕШТАИ СОБРАНИЕ 11.05.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Неревидиран биланс на успех 01.01.-31.03.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,REVIDIRANI FINANSISKI IZVESTAI 2023
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,НЕРЕВИДИРАНИ ФИНАНСИСКИ ИЗВЕШТАИ ЗА ПЕРИОД 01.01.-31.12.2023 
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Неревидиран биланс на успех 01.01.-30.09.2023
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Неривидирани финансиски извештаи 01.01.-30.06.2023
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Одлука за усвојување на Ревизорски извештај- Собрание 06.05.2023
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Неревидиран биланс на успех 01.01.2023-31.03.2023
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Образложение кон резултати 01.01.-30.09.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Нереведиран биланс на успех 01.01.-30.09.24
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Неревидирани финансиски извештаи 01.01.-30.06.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,Образложение кон финансиски извештаи 01.01.-30.06.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,РЕВИДИРАНИ ФИНАНСИСКИ ИЗВЕШТАИ СОБРАНИЕ 11.05.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,ОДЛУКА ЗА РАСПРЕДЕЛБА НА ДОБИВКА СОБРАНИЕ 11.05.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,ОДЛУКА ЗА ОТКУП НА СОПСТВЕНИ АКЦИИ СОБРАНИЕ 11.05.2024
fustelarko-borec-ad-bitola/,Фустеларко Борец АД Битола,ОДЛУКА ЗА ДИВИДЕНДА И ДИВИДЕНДЕН КАЛЕНДАР ОД СОБРАНИЕ 11.05.2024
